Profile_ID,NPI,First_Name,Middle_Name,Last_Name,Program_Year,Total_Amount_Invested_USDollars,Value_of_Interest,Terms_of_Interest,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Category,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,Product_Category_or_Therapeutic_Area_1,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,Total_Amount_of_Payment_USDollars,Form_of_Payment_or_Transfer_of_Value,Name_of_Study,Nature_of_Payment_or_Transfer_of_Value,Product_Indicator,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Device_or_Medical_Supply1,Contributed_Articles
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,275.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2475.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,14.17,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,136.36,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,26.1,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,19.61,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,42.9,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,148.19,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,17.82,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,24.0,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,148.98,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2.7,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,12.85,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,5.05,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,140.22,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,117.59,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,139.71,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,30.9,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,25.86,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,30.87,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,16.78,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,16.24,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,19.02,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,76.96,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,618.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,4950.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2200.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,102.91,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,900.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2475.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,5500.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,1950.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,812.5,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,6500.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,54.41,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,3.08,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,12.65,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,24.08,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,40.55,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,35.46,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,33.26,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,26.76,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,36.31,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,139.35,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,22.0,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,26.15,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,35.48,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,144.38,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,12650.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,12375.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,752.04,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2200.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,807.36,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,29975.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2281.26,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,1100.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,1650.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,576.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,16.0,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2200.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,3850.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,282.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,20.0,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2200.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,2750.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,3300.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,7150.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,559.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Integra LifeSciences Corporation,GNRL,,,,891.0,Cash or cash equivalent,,Travel and Lodging,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Innovation Technologies Inc,GNRL,Device,JET LAVAGE DEVICE WITH CHG,IRRISEPT,104.15,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Innovation Technologies Inc,GNRL,Device,JET LAVAGE DEVICE WITH CHG,IRRISEPT,107.21,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Innovation Technologies Inc,GNRL,Device,JET LAVAGE DEVICE WITH CHG,IRRISEPT,2500.0,Cash or cash equivalent,,Consulting Fee,,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,721.76,In-kind items and services,,Travel and Lodging,,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,456.71,In-kind items and services,,Travel and Lodging,,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,113.19,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,1500.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,9000.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,1500.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,123.19,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L.,VALERIO,2022,,,,Bioventus LLC,GNRL,Device,Podiatry,Stimrouter Implantable Kit,133.75,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,Aroa Biosurgery Incorporated,GNRL,,,,214.08,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,LEE,VALERIO,2022,,,,"Checkpoint Surgical, Inc",GNRL,Device,Surgery,Checkpoint Stimulators,382.35,Cash or cash equivalent,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),220.9,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),171.65,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),157.07,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),166.41,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),133.98,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),48.66,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),34.53,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),123.36,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),39.25,In-kind items and services,,Food and Beverage,,,,5
173436,1811199888,IAN,L,VALERIO,2022,,,,"TELA Bio, Inc.",GNRL,Device,Surgical Mesh,OviTex Reinforced Bioscaffold With Permanent Polymer (OviTex),151.33,In-kind items and services,,Food and Beverage,,,,5
176498,1891963666,MOHAMMED,SALEH,ERAKAT,2022,,,,BioHorizons Implant Systems Inc.,GNRL,Device,Implant Dentistry,BIOHORIZONS,14.48,In-kind items and services,,Food and Beverage,,,,23
188548,1164470381,EKKEHARD,,BONATZ,2022,,,,DePuy Synthes Sales Inc.,GNRL,Device,Trauma,TFN-ADVANCE,17.41,In-kind items and services,,Food and Beverage,,,,26
188548,1164470381,EKKEHARD,,BONATZ,2022,,,,Horizon Therapeutics plc,GNRL,Biological,KRYSTEXXA,KRYSTEXXA,18.34,In-kind items and services,,Food and Beverage,,,,26
188548,1164470381,EKKEHARD,,BONATZ,2022,,,,Horizon Therapeutics plc,GNRL,Biological,KRYSTEXXA,KRYSTEXXA,16.02,In-kind items and services,,Food and Beverage,,,,26
188548,1164470381,EKKEHARD,,BONATZ,2022,,,,"Smith+Nephew, Inc.",GNRL,Device,"Extremity, Upper",Ascension,24.85,In-kind items and services,,Food and Beverage,,,,26
199326,1396765517,JOHN,V,INGARI,2022,,,,"Supreme Orthopedic Systems, LLC",GNRL,,,,9.37,In-kind items and services,,Food and Beverage,,,,"5, 10, 18, 25, 26"
199326,1396765517,JOHN,V,INGARI,2022,,,,"Supreme Orthopedic Systems, LLC",GNRL,,,,1200.0,In-kind items and services,,Education,,,,"5, 10, 18, 25, 26"
199326,1396765517,JOHN,V,INGARI,2022,,,,"TriMed, Inc.",GNRL,,,,121.82,Cash or cash equivalent,,Travel and Lodging,,,,"5, 10, 18, 25, 26"
199326,1396765517,JOHN,V,INGARI,2022,,,,"TriMed, Inc.",GNRL,,,,750.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,"5, 10, 18, 25, 26"
199326,1396765517,JOHN,V,INGARI,2022,,,,"TriMed, Inc.",GNRL,,,,94.38,Cash or cash equivalent,,Food and Beverage,,,,"5, 10, 18, 25, 26"
207851,1578656476,JONATHAN,E,ISAACS,2022,,,,"Fortis Surgical, LLC",GNRL,,,,58.8,In-kind items and services,,Food and Beverage,,,,"1, 13"
207851,1578656476,JONATHAN,,ISAACS,2022,,,,Synthes GmbH,GNRL,,,,250.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for a medical education program,,,,"1, 13"
207851,1578656476,JONATHAN,,ISAACS,2022,,,,"Alafair Biosciences, Inc.",GNRL,Device,Surgical Mesh,VersaWrap,19.38,In-kind items and services,,Food and Beverage,,,,"1, 13"
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,162.49,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,3000.0,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1517.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,60.0,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,11991.6,Cash or cash equivalent,,Royalty or License,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,13006.24,Cash or cash equivalent,,Royalty or License,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,23.0,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,40.0,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,30.0,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1250.0,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,427.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,117.26,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1202.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,437.61,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,772.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1152.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,442.98,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,919.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,5602.27,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,453.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,221.02,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,16.67,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,9600.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,3000.0,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,9600.0,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,83.7,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,68.89,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,9.15,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,21600.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,4.73,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,81.23,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,113.78,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,36.82,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,116.44,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1164.76,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,105.83,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,18000.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,105.83,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,146.44,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,155.27,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,49.67,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,9.43,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1522.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,128.63,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,111.35,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,18000.0,Cash or cash equivalent,,Consulting Fee,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,51.82,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,2507.7,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,64.01,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1686.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1323.68,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,552.85,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,102.12,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,1154.8,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,"TriMed, Inc.",GNRL,,,,588.07,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,AXOGEN,GNRL,Device,Neurology,Avance Nerve Graft,188.7,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,ALEXANDER,,SHIN,2022,,,,AXOGEN,GNRL,Device,Neurology,Avance Nerve Graft,182.1,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,Alexander,,Shin,2022,,,,"Aptis Medical, LLC",GNRL,Device,Orthopedic,Aptis DRUJ,772.2,Cash or cash equivalent,,Travel and Lodging,,,,9
208295,1609849298,Alexander,,Shin,2022,,,,"Aptis Medical, LLC",GNRL,Device,Orthopedic,Aptis DRUJ,234.0,Cash or cash equivalent,,Food and Beverage,,,,9
208295,1609849298,Alexander,,Shin,2022,,,,"Aptis Medical, LLC",GNRL,Device,Orthopedic,Aptis DRUJ,257.0,Cash or cash equivalent,,Food and Beverage,,,,9
